,CO2,Aktive,Distanz,timestamp,Teamplatzierung
0,"2.287,1",80,15.559,1599907500.0,7
0,"2.287,1",80,15.559,1599908400.0,7
0,"2.287,1",80,15.559,1599909300.0,7
0,"2.287,1",80,15.559,1599910200.0,7
0,"2.287,1",80,15.559,1599911100.0,7
0,"2.287,1",80,15.559,1599912000.0,7
0,"2.287,1",80,15.559,1599912900.0,7
0,"2.287,1",80,15.559,1599913800.0,7
0,"2.287,1",80,15.559,1599914700.0,7
0,"2.287,1",80,15.559,1599915600.0,7
0,"2.287,1",80,15.559,1599916500.0,7
0,"2.287,1",80,15.559,1599917400.0,7
0,"2.287,1",80,15.559,1599918300.0,7
0,"2.287,1",80,15.559,1599919200.0,7
0,"2.287,1",80,15.559,1599920100.0,7
0,"2.287,1",80,15.559,1599921000.0,7
0,"2.287,1",80,15.559,1599921900.0,7
0,"2.287,1",80,15.559,1599922800.0,7
0,"2.287,1",80,15.559,1599923700.0,7
0,"2.287,1",80,15.559,1599924600.0,7
0,"2.287,1",80,15.559,1599925500.0,7
0,"2.287,1",80,15.559,1599926400.0,7
0,"2.287,1",80,15.559,1599927300.0,7
0,"2.287,1",80,15.559,1599928200.0,7
0,"2.287,1",80,15.559,1599929100.0,7
0,"2.287,1",80,15.559,1599930000.0,7
0,"2.287,1",80,15.559,1599930900.0,7
0,"2.287,1",80,15.559,1599931800.0,7
0,"2.287,1",80,15.559,1599932700.0,7
0,"2.287,1",80,15.559,1599933600.0,7
0,"2.287,1",80,15.559,1599934500.0,7
0,"2.287,1",80,15.559,1599935400.0,7
0,"2.287,1",80,15.559,1599936300.0,7
0,"2.287,1",80,15.559,1599937200.0,7
0,"2.287,1",80,15.559,1599938100.0,7
0,"2.287,1",80,15.559,1599939000.0,7
0,"2.287,1",80,15.559,1599939900.0,7
0,"2.287,1",80,15.559,1599940800.0,7
0,"2.287,1",80,15.559,1599941700.0,7
0,"2.287,1",80,15.559,1599942600.0,7
0,"2.287,1",80,15.559,1599943500.0,7
0,"2.287,1",80,15.559,1599944400.0,7
0,"2.287,1",80,15.559,1599945300.0,7
0,"2.287,1",80,15.559,1599946200.0,7
0,"2.287,1",80,15.559,1599947100.0,7
0,"2.287,1",80,15.559,1599948000.0,7
0,"2.287,1",80,15.559,1599948900.0,7
0,"2.287,1",80,15.559,1599949800.0,7
0,"2.287,1",80,15.559,1599950700.0,7
0,"2.287,1",80,15.559,1599951600.0,7
0,"2.287,1",80,15.559,1599952500.0,7
0,"2.287,1",80,15.559,1599953400.0,7
0,"2.287,1",80,15.559,1599954300.0,7
0,"2.287,1",80,15.559,1599955200.0,7
0,"2.287,1",80,15.559,1599956100.0,7
0,"2.287,1",80,15.559,1599957000.0,7
0,"2.287,1",80,15.559,1599957900.0,7
0,"2.287,1",80,15.559,1599958800.0,7
0,"2.287,1",80,15.559,1599959700.0,7
0,"2.287,1",80,15.559,1599960600.0,7
0,"2.287,1",80,15.559,1599961500.0,7
0,"2.287,1",80,15.559,1599962400.0,7
0,"2.287,1",80,15.559,1599963300.0,7
0,"2.287,1",80,15.559,1599964200.0,7
0,"2.287,1",80,15.559,1599965100.0,7
0,"2.504,9",80,17.040,1599966000.0,7
0,"2.504,9",80,17.040,1599966900.0,7
0,"2.504,9",80,17.040,1599967800.0,7
0,"2.504,9",80,17.040,1599968700.0,7
0,"2.504,9",80,17.040,1599969600.0,7
0,"2.504,9",80,17.040,1599970500.0,7
0,"2.504,9",80,17.040,1599971400.0,7
0,"2.504,9",80,17.040,1599972300.0,7
0,"2.504,9",80,17.040,1599973200.0,7
0,"2.504,9",80,17.040,1599974100.0,7
0,"2.504,9",80,17.040,1599975000.0,7
0,"2.504,9",80,17.040,1599975900.0,7
0,"2.504,9",80,17.040,1599976800.0,7
0,"2.504,9",80,17.040,1599977700.0,7
0,"2.504,9",80,17.040,1599978600.0,7
0,"2.504,9",80,17.040,1599979500.0,7
0,"2.504,9",80,17.040,1599980400.0,7
0,"2.504,9",80,17.040,1599981300.0,7
0,"2.504,9",80,17.040,1599982200.0,7
0,"2.504,9",80,17.040,1599983100.0,7
0,"2.504,9",80,17.040,1599984000.0,7
0,"2.504,9",80,17.040,1599984900.0,7
0,"2.504,9",80,17.040,1599985800.0,7
0,"2.504,9",80,17.040,1599986700.0,7
0,"2.504,9",80,17.040,1599987600.0,7
0,"2.504,9",80,17.040,1599988500.0,7
0,"2.504,9",80,17.040,1599989400.0,7
0,"2.504,9",80,17.040,1599990300.0,7
0,"2.504,9",80,17.040,1599991200.0,7
0,"2.504,9",80,17.040,1599992100.0,7
0,"2.504,9",80,17.040,1599993000.0,7
0,"2.504,9",80,17.040,1599993900.0,7
0,"2.504,9",80,17.040,1599994800.0,7
0,"2.504,9",80,17.040,1599995700.0,7
0,"2.504,9",80,17.040,1599996600.0,7
0,"2.504,9",80,17.040,1599997500.0,7
0,"2.504,9",80,17.040,1599998400.0,7
0,"2.504,9",80,17.040,1599999300.0,7
0,"2.504,9",80,17.040,1600000200.0,7
0,"2.504,9",80,17.040,1600001100.0,7
0,"2.504,9",80,17.040,1600002000.0,7
0,"2.504,9",80,17.040,1600002900.0,7
0,"2.504,9",80,17.040,1600003800.0,7
0,"2.504,9",80,17.040,1600004700.0,7
0,"2.504,9",80,17.040,1600005600.0,7
0,"2.504,9",80,17.040,1600006500.0,7
0,"2.504,9",80,17.040,1600007400.0,7
0,"2.504,9",80,17.040,1600008300.0,7
0,"2.504,9",80,17.040,1600009200.0,7
0,"2.504,9",80,17.040,1600010100.0,7
0,"2.504,9",80,17.040,1600011000.0,7
0,"2.504,9",80,17.040,1600011900.0,7
0,"2.504,9",80,17.040,1600012800.0,7
0,"2.504,9",80,17.040,1600013700.0,7
0,"2.504,9",80,17.040,1600014600.0,7
0,"2.504,9",80,17.040,1600015500.0,7
0,"2.504,9",80,17.040,1600016400.0,7
0,"2.504,9",80,17.040,1600017300.0,7
0,"2.504,9",80,17.040,1600018200.0,7
0,"2.504,9",80,17.040,1600019100.0,7
0,"2.504,9",80,17.040,1600020000.0,7
0,"2.504,9",80,17.040,1600020900.0,7
0,"2.504,9",80,17.040,1600021800.0,7
0,"2.504,9",80,17.040,1600022700.0,7
0,"2.504,9",80,17.040,1600023600.0,7
0,"2.504,9",80,17.040,1600024500.0,7
0,"2.504,9",80,17.040,1600025400.0,7
0,"2.504,9",80,17.040,1600026300.0,7
0,"2.504,9",80,17.040,1600027200.0,7
0,"2.504,9",80,17.040,1600028100.0,7
0,"2.504,9",80,17.040,1600029000.0,7
0,"2.504,9",80,17.040,1600029900.0,7
0,"2.504,9",80,17.040,1600030800.0,7
0,"2.504,9",80,17.040,1600031700.0,7
0,"2.504,9",80,17.040,1600032600.0,7
0,"2.504,9",80,17.040,1600033500.0,7
0,"2.504,9",80,17.040,1600034400.0,7
0,"2.504,9",80,17.040,1600035300.0,7
0,"2.504,9",80,17.040,1600036200.0,7
0,"2.504,9",80,17.040,1600037100.0,7
0,"2.504,9",80,17.040,1600038000.0,7
0,"2.504,9",80,17.040,1600038900.0,7
0,"2.504,9",80,17.040,1600039800.0,7
0,"2.504,9",80,17.040,1600040700.0,7
0,"2.504,9",80,17.040,1600041600.0,7
0,"2.504,9",80,17.040,1600042500.0,7
0,"2.504,9",80,17.040,1600043400.0,7
0,"2.504,9",80,17.040,1600044300.0,7
0,"2.504,9",80,17.040,1600045200.0,7
0,"2.504,9",80,17.040,1600046100.0,7
0,"2.504,9",80,17.040,1600047000.0,7
0,"2.504,9",80,17.040,1600047900.0,7
0,"2.504,9",80,17.040,1600048800.0,7
0,"2.504,9",80,17.040,1600049700.0,7
0,"2.504,9",80,17.040,1600050600.0,7
0,"2.504,9",80,17.040,1600051500.0,7
0,"2.504,9",80,17.040,1600052400.0,7
0,"2.876,0",82,19.564,1600053300.0,7
0,"2.876,0",82,19.564,1600054200.0,7
0,"2.876,0",82,19.564,1600055100.0,7
0,"2.876,0",82,19.564,1600056000.0,7
0,"2.876,0",82,19.564,1600056900.0,7
0,"2.876,0",82,19.564,1600057800.0,7
0,"2.876,0",82,19.564,1600058700.0,7
0,"2.876,0",82,19.564,1600059600.0,7
0,"2.876,0",82,19.564,1600060500.0,7
0,"2.876,0",82,19.564,1600061400.0,7
0,"2.876,0",82,19.564,1600062300.0,7
0,"2.876,0",82,19.564,1600063200.0,7
0,"2.876,0",82,19.564,1600064100.0,7
0,"2.876,0",82,19.564,1600065000.0,7
0,"2.876,0",82,19.564,1600065900.0,7
0,"2.876,0",82,19.564,1600066800.0,7
0,"2.876,0",82,19.564,1600067700.0,7
0,"2.876,0",82,19.564,1600068600.0,7
0,"2.876,0",82,19.564,1600069500.0,7
0,"2.876,0",82,19.564,1600070400.0,7
0,"2.876,0",82,19.564,1600071300.0,7
0,"2.876,0",82,19.564,1600072200.0,7
0,"2.876,0",82,19.564,1600073100.0,7
0,"2.876,0",82,19.564,1600074000.0,7
0,"2.876,0",82,19.564,1600074900.0,7
0,"2.876,0",82,19.564,1600075800.0,7
0,"2.876,0",82,19.564,1600076700.0,7
0,"2.876,0",82,19.564,1600077600.0,7
0,"2.876,0",82,19.564,1600078500.0,7
0,"2.876,0",82,19.564,1600079400.0,7
0,"2.876,0",82,19.564,1600080300.0,7
0,"2.876,0",82,19.564,1600081200.0,7
0,"2.876,0",82,19.564,1600082100.0,7
0,"2.876,0",82,19.564,1600083000.0,7
0,"2.876,0",82,19.564,1600083900.0,7
0,"2.876,0",82,19.564,1600084800.0,7
0,"2.876,0",82,19.564,1600085700.0,7
0,"2.876,0",82,19.564,1600086600.0,7
0,"2.876,0",82,19.564,1600087500.0,7
0,"2.876,0",82,19.564,1600088400.0,7
0,"2.876,0",82,19.564,1600089300.0,7
0,"2.876,0",82,19.564,1600090200.0,7
0,"2.876,0",82,19.564,1600091100.0,7
0,"2.876,0",82,19.564,1600092000.0,7
0,"2.876,0",82,19.564,1600092900.0,7
0,"2.876,0",82,19.564,1600093800.0,7
0,"2.876,0",82,19.564,1600094700.0,7
0,"2.876,0",82,19.564,1600095600.0,7
0,"2.876,0",82,19.564,1600096500.0,7
0,"2.876,0",82,19.564,1600097400.0,7
0,"2.876,0",82,19.564,1600098300.0,7
0,"2.876,0",82,19.564,1600099200.0,7
0,"2.876,0",82,19.564,1600100100.0,7
0,"2.876,0",82,19.564,1600101000.0,7
0,"2.876,0",82,19.564,1600101900.0,7
0,"2.876,0",82,19.564,1600102800.0,7
0,"2.876,0",82,19.564,1600103700.0,7
0,"2.876,0",82,19.564,1600104600.0,7
0,"2.876,0",82,19.564,1600105500.0,7
0,"2.876,0",82,19.564,1600106400.0,7
0,"2.876,0",82,19.564,1600107300.0,7
0,"2.876,0",82,19.564,1600108200.0,7
0,"2.876,0",82,19.564,1600109100.0,7
0,"2.876,0",82,19.564,1600110000.0,7
0,"2.876,0",82,19.564,1600110900.0,7
0,"2.876,0",82,19.564,1600111800.0,7
0,"2.876,0",82,19.564,1600112700.0,7
0,"2.876,0",82,19.564,1600113600.0,7
0,"2.876,0",82,19.564,1600114500.0,7
0,"2.876,0",82,19.564,1600115400.0,7
0,"2.876,0",82,19.564,1600116300.0,7
0,"2.876,0",82,19.564,1600117200.0,7
0,"2.876,0",82,19.564,1600118100.0,7
0,"2.876,0",82,19.564,1600119000.0,7
0,"2.876,0",82,19.564,1600119900.0,7
0,"2.876,0",82,19.564,1600120800.0,7
0,"2.876,0",82,19.564,1600121700.0,7
0,"2.876,0",82,19.564,1600122600.0,7
0,"2.876,0",82,19.564,1600123500.0,7
0,"2.876,0",82,19.564,1600124400.0,7
0,"2.876,0",82,19.564,1600125300.0,7
0,"2.876,0",82,19.564,1600126200.0,7
0,"2.876,0",82,19.564,1600127100.0,7
0,"2.876,0",82,19.564,1600128000.0,7
0,"2.876,0",82,19.564,1600128900.0,7
0,"2.876,0",82,19.564,1600129800.0,7
0,"2.876,0",82,19.564,1600130700.0,7
0,"2.876,0",82,19.564,1600131600.0,7
0,"2.876,0",82,19.564,1600132500.0,7
0,"2.876,0",82,19.564,1600133400.0,7
0,"2.876,0",82,19.564,1600134300.0,7
0,"2.876,0",82,19.564,1600135200.0,7
0,"2.876,0",82,19.564,1600136100.0,7
0,"2.876,0",82,19.564,1600137000.0,7
0,"2.876,0",82,19.564,1600137900.0,7
0,"2.876,0",82,19.564,1600138800.0,7
0,"2.876,0",82,19.564,1600139700.0,7
0,"3.244,7",85,22.073,1600140600.0,7
0,"3.244,7",85,22.073,1600141500.0,7
0,"3.244,7",85,22.073,1600142400.0,7
0,"3.244,7",85,22.073,1600143300.0,7
0,"3.244,7",85,22.073,1600144200.0,7
0,"3.244,7",85,22.073,1600145100.0,7
0,"3.244,7",85,22.073,1600146000.0,7
0,"3.244,7",85,22.073,1600146900.0,7
0,"3.244,7",85,22.073,1600147800.0,7
0,"3.244,7",85,22.073,1600148700.0,7
0,"3.244,7",85,22.073,1600149600.0,7
0,"3.244,7",85,22.073,1600150500.0,7
0,"3.244,7",85,22.073,1600151400.0,7
0,"3.244,7",85,22.073,1600152300.0,7
0,"3.244,7",85,22.073,1600153200.0,7
0,"3.244,7",85,22.073,1600154100.0,7
0,"3.244,7",85,22.073,1600155000.0,7
0,"3.244,7",85,22.073,1600155900.0,7
0,"3.244,7",85,22.073,1600156800.0,7
0,"3.244,7",85,22.073,1600157700.0,7
0,"3.244,7",85,22.073,1600158600.0,7
0,"3.244,7",85,22.073,1600159500.0,7
0,"3.244,7",85,22.073,1600160400.0,7
0,"3.244,7",85,22.073,1600161300.0,7
0,"3.244,7",85,22.073,1600162200.0,7
0,"3.244,7",85,22.073,1600163100.0,7
0,"3.244,7",85,22.073,1600169400.0,7
0,"3.244,7",85,22.073,1600170300.0,7
0,"3.244,7",85,22.073,1600171200.0,7
0,"3.244,7",85,22.073,1600172100.0,7
0,"3.244,7",85,22.073,1600173000.0,7
0,"3.244,7",85,22.073,1600173900.0,7
0,"3.244,7",85,22.073,1600174800.0,7
0,"3.244,7",85,22.073,1600175700.0,7
0,"3.244,7",85,22.073,1600176600.0,7
0,"3.244,7",85,22.073,1600177500.0,7
0,"3.244,7",85,22.073,1600178400.0,7
0,"3.244,7",85,22.073,1600179300.0,7
0,"3.244,7",85,22.073,1600180200.0,7
0,"3.244,7",85,22.073,1600181100.0,7
0,"3.244,7",85,22.073,1600182000.0,7
0,"3.244,7",85,22.073,1600182900.0,7
0,"3.244,7",85,22.073,1600183800.0,7
0,"3.244,7",85,22.073,1600184700.0,7
0,"3.244,7",85,22.073,1600185600.0,7
0,"3.244,7",85,22.073,1600186500.0,7
0,"3.244,7",85,22.073,1600187400.0,7
0,"3.244,7",85,22.073,1600188300.0,7
0,"3.244,7",85,22.073,1600189200.0,7
0,"3.244,7",85,22.073,1600190100.0,7
0,"3.244,7",85,22.073,1600191000.0,7
0,"3.244,7",85,22.073,1600191900.0,7
0,"3.244,7",85,22.073,1600192800.0,7
0,"3.244,7",85,22.073,1600193700.0,7
0,"3.244,7",85,22.073,1600194600.0,7
0,"3.244,7",85,22.073,1600195500.0,7
0,"3.244,7",85,22.073,1600196400.0,7
0,"3.244,7",85,22.073,1600197300.0,7
0,"3.244,7",85,22.073,1600198200.0,7
0,"3.244,7",85,22.073,1600199100.0,7
0,"3.244,7",85,22.073,1600200000.0,7
0,"3.244,7",85,22.073,1600200900.0,7
0,"3.244,7",85,22.073,1600201800.0,7
0,"3.244,7",85,22.073,1600202700.0,7
0,"3.244,7",85,22.073,1600203600.0,7
0,"3.244,7",85,22.073,1600204500.0,7
0,"3.244,7",85,22.073,1600205400.0,7
0,"3.244,7",85,22.073,1600206300.0,7
0,"3.244,7",85,22.073,1600207200.0,7
0,"3.244,7",85,22.073,1600208100.0,7
0,"3.244,7",85,22.073,1600209000.0,7
0,"3.244,7",85,22.073,1600209900.0,7
0,"3.244,7",85,22.073,1600210800.0,7
0,"3.244,7",85,22.073,1600211700.0,7
0,"3.244,7",85,22.073,1600212600.0,7
0,"3.244,7",85,22.073,1600213500.0,7
0,"3.244,7",85,22.073,1600214400.0,7
0,"3.244,7",85,22.073,1600215300.0,7
0,"3.244,7",85,22.073,1600216200.0,7
0,"3.244,7",85,22.073,1600217100.0,7
0,"3.244,7",85,22.073,1600218000.0,7
0,"3.244,7",85,22.073,1600218900.0,7
0,"3.244,7",85,22.073,1600219800.0,7
0,"3.244,7",85,22.073,1600220700.0,7
0,"3.244,7",85,22.073,1600221600.0,7
0,"3.244,7",85,22.073,1600222500.0,7
0,"3.244,7",85,22.073,1600223400.0,7
0,"3.244,7",85,22.073,1600224300.0,7
0,"3.244,7",85,22.073,1600225200.0,7
0,"3.244,7",85,22.073,1600226100.0,7
0,"3.487,4",86,23.724,1600227000.0,7
0,"3.487,4",86,23.724,1600227900.0,7
0,"3.487,4",86,23.724,1600228800.0,7
0,"3.487,4",86,23.724,1600229700.0,7
0,"3.487,4",86,23.724,1600230600.0,7
0,"3.487,4",86,23.724,1600231500.0,7
0,"3.487,4",86,23.724,1600232400.0,7
0,"3.487,4",86,23.724,1600233300.0,7
0,"3.487,4",86,23.724,1600234200.0,7
0,"3.487,4",86,23.724,1600235100.0,7
0,"3.487,4",86,23.724,1600236000.0,7
0,"3.487,4",86,23.724,1600236900.0,7
0,"3.487,4",86,23.724,1600237800.0,7
0,"3.487,4",86,23.724,1600238700.0,7
0,"3.487,4",86,23.724,1600239600.0,7
0,"3.487,4",86,23.724,1600240500.0,7
0,"3.487,4",86,23.724,1600241400.0,7
0,"3.487,4",86,23.724,1600242300.0,7
0,"3.487,4",86,23.724,1600243200.0,7
0,"3.487,4",86,23.724,1600244100.0,7
0,"3.487,4",86,23.724,1600245000.0,7
0,"3.487,4",86,23.724,1600245900.0,7
0,"3.487,4",86,23.724,1600246800.0,7
0,"3.487,4",86,23.724,1600247700.0,7
0,"3.487,4",86,23.724,1600248600.0,7
0,"3.487,4",86,23.724,1600249500.0,7
0,"3.487,4",86,23.724,1600250400.0,7
0,"3.487,4",86,23.724,1600251300.0,7
0,"3.487,4",86,23.724,1600252200.0,7
0,"3.487,4",86,23.724,1600253100.0,7
0,"3.487,4",86,23.724,1600254000.0,7
0,"3.487,4",86,23.724,1600254900.0,7
0,"3.487,4",86,23.724,1600255800.0,7
0,"3.487,4",86,23.724,1600256700.0,7
0,"3.487,4",86,23.724,1600257600.0,7
0,"3.487,4",86,23.724,1600258500.0,7
0,"3.487,4",86,23.724,1600259400.0,7
0,"3.487,4",86,23.724,1600260300.0,7
0,"3.487,4",86,23.724,1600261200.0,7
0,"3.487,4",86,23.724,1600262100.0,7
0,"3.487,4",86,23.724,1600263000.0,7
0,"3.487,4",86,23.724,1600263900.0,7
0,"3.487,4",86,23.724,1600264800.0,7
0,"3.487,4",86,23.724,1600265700.0,7
0,"3.487,4",86,23.724,1600266600.0,7
0,"3.487,4",86,23.724,1600267500.0,7
0,"3.487,4",86,23.724,1600268400.0,7
0,"3.487,4",86,23.724,1600269300.0,7
0,"3.487,4",86,23.724,1600270200.0,7
0,"3.487,4",86,23.724,1600271100.0,7
0,"3.487,4",86,23.724,1600272000.0,7
0,"3.487,4",86,23.724,1600272900.0,7
0,"3.487,4",86,23.724,1600273800.0,7
0,"3.487,4",86,23.724,1600274700.0,7
0,"3.487,4",86,23.724,1600275600.0,7
0,"3.487,4",86,23.724,1600276500.0,7
0,"3.487,4",86,23.724,1600277400.0,7
0,"3.487,4",86,23.724,1600278300.0,7
0,"3.487,4",86,23.724,1600279200.0,7
0,"3.487,4",86,23.724,1600280100.0,7
0,"3.487,4",86,23.724,1600281000.0,7
0,"3.487,4",86,23.724,1600281900.0,7
0,"3.487,4",86,23.724,1600282800.0,7
0,"3.487,4",86,23.724,1600283700.0,7
0,"3.487,4",86,23.724,1600284600.0,7
0,"3.487,4",86,23.724,1600285500.0,7
0,"3.487,4",86,23.724,1600286400.0,7
0,"3.487,4",86,23.724,1600287300.0,7
0,"3.487,4",86,23.724,1600288200.0,7
0,"3.487,4",86,23.724,1600289100.0,7
0,"3.487,4",86,23.724,1600290000.0,7
0,"3.487,4",86,23.724,1600290900.0,7
0,"3.487,4",86,23.724,1600291800.0,7
0,"3.487,4",86,23.724,1600292700.0,7
0,"3.487,4",86,23.724,1600293600.0,7
0,"3.487,4",86,23.724,1600294500.0,7
0,"3.487,4",86,23.724,1600295400.0,7
0,"3.487,4",86,23.724,1600296300.0,7
0,"3.487,4",86,23.724,1600297200.0,7
0,"3.487,4",86,23.724,1600298100.0,7
0,"3.487,4",86,23.724,1600299000.0,7
0,"3.487,4",86,23.724,1600299900.0,7
0,"3.487,4",86,23.724,1600300800.0,7
0,"3.487,4",86,23.724,1600301700.0,7
0,"3.487,4",86,23.724,1600302600.0,7
0,"3.487,4",86,23.724,1600303500.0,7
0,"3.487,4",86,23.724,1600304400.0,7
0,"3.487,4",86,23.724,1600305300.0,7
0,"3.487,4",86,23.724,1600306200.0,7
0,"3.487,4",86,23.724,1600307100.0,7
0,"3.487,4",86,23.724,1600308000.0,7
0,"3.487,4",86,23.724,1600308900.0,7
0,"3.487,4",86,23.724,1600309800.0,7
0,"3.487,4",86,23.724,1600310700.0,7
0,"3.487,4",86,23.724,1600311600.0,7
0,"3.487,4",86,23.724,1600312500.0,7
0,"3.487,4",86,23.724,1600313400.0,7
0,"3.839,0",87,26.116,1600314300.0,7
0,"3.839,0",87,26.116,1600315200.0,7
0,"3.839,0",87,26.116,1600316100.0,7
0,"3.839,0",87,26.116,1600317000.0,7
0,"3.839,0",87,26.116,1600317900.0,7
0,"3.839,0",87,26.116,1600318800.0,7
0,"3.839,0",87,26.116,1600319700.0,7
0,"3.839,0",87,26.116,1600320600.0,7
0,"3.839,0",87,26.116,1600321500.0,7
0,"3.839,0",87,26.116,1600322400.0,7
0,"3.839,0",87,26.116,1600323300.0,7
0,"3.839,0",87,26.116,1600324200.0,7
0,"3.839,0",87,26.116,1600325100.0,7
0,"3.839,0",87,26.116,1600326000.0,7
0,"3.839,0",87,26.116,1600326900.0,7
0,"3.839,0",87,26.116,1600327800.0,7
0,"3.839,0",87,26.116,1600328700.0,7
0,"3.839,0",87,26.116,1600329600.0,7
0,"3.839,0",87,26.116,1600330500.0,7
0,"3.839,0",87,26.116,1600331400.0,7
0,"3.839,0",87,26.116,1600332300.0,7
0,"3.839,0",87,26.116,1600333200.0,7
0,"3.839,0",87,26.116,1600334100.0,7
0,"3.839,0",87,26.116,1600335000.0,7
