,CO2,Aktive,Distanz,timestamp,Teamplatzierung
0,"3.839,0",87,26.116,1600335900.0,7
0,"3.839,0",87,26.116,1600336800.0,7
0,"3.839,0",87,26.116,1600337700.0,7
0,"3.839,0",87,26.116,1600338600.0,7
0,"3.839,0",87,26.116,1600339500.0,7
0,"3.839,0",87,26.116,1600340400.0,7
0,"3.839,0",87,26.116,1600341300.0,7
0,"3.839,0",87,26.116,1600342200.0,7
0,"3.839,0",87,26.116,1600343100.0,7
0,"3.839,0",87,26.116,1600344000.0,7
0,"3.839,0",87,26.116,1600344900.0,7
0,"3.839,0",87,26.116,1600345800.0,7
0,"3.839,0",87,26.116,1600346700.0,7
0,"3.839,0",87,26.116,1600347600.0,7
0,"3.839,0",87,26.116,1600348500.0,7
0,"3.839,0",87,26.116,1600349400.0,7
0,"3.839,0",87,26.116,1600350300.0,7
0,"3.839,0",87,26.116,1600351200.0,7
0,"3.839,0",87,26.116,1600352100.0,7
0,"3.839,0",87,26.116,1600353000.0,7
0,"3.839,0",87,26.116,1600353900.0,7
0,"3.839,0",87,26.116,1600354800.0,7
0,"3.839,0",87,26.116,1600355700.0,7
0,"3.839,0",87,26.116,1600356600.0,7
0,"3.839,0",87,26.116,1600357500.0,7
0,"3.839,0",87,26.116,1600358400.0,7
0,"3.839,0",87,26.116,1600359300.0,7
0,"3.839,0",87,26.116,1600360200.0,7
0,"3.839,0",87,26.116,1600361100.0,7
0,"3.839,0",87,26.116,1600362000.0,7
0,"3.839,0",87,26.116,1600362900.0,7
0,"3.839,0",87,26.116,1600363800.0,7
0,"3.839,0",87,26.116,1600364700.0,7
0,"3.839,0",87,26.116,1600365600.0,7
0,"3.839,0",87,26.116,1600366500.0,7
0,"3.839,0",87,26.116,1600367400.0,7
0,"3.839,0",87,26.116,1600368300.0,7
0,"3.839,0",87,26.116,1600369200.0,7
0,"3.839,0",87,26.116,1600370100.0,7
0,"3.839,0",87,26.116,1600371000.0,7
0,"3.839,0",87,26.116,1600371900.0,7
0,"3.839,0",87,26.116,1600372800.0,7
0,"3.839,0",87,26.116,1600373700.0,7
0,"3.839,0",87,26.116,1600374600.0,7
0,"3.839,0",87,26.116,1600375500.0,7
0,"3.839,0",87,26.116,1600376400.0,7
0,"3.839,0",87,26.116,1600377300.0,7
0,"3.839,0",87,26.116,1600378200.0,7
0,"3.839,0",87,26.116,1600379100.0,7
0,"3.839,0",87,26.116,1600380000.0,7
0,"3.839,0",87,26.116,1600380900.0,7
0,"3.839,0",87,26.116,1600381800.0,7
0,"3.839,0",87,26.116,1600382700.0,7
0,"3.839,0",87,26.116,1600383600.0,7
0,"3.839,0",87,26.116,1600384500.0,7
0,"3.839,0",87,26.116,1600385400.0,7
0,"3.839,0",87,26.116,1600386300.0,7
0,"3.839,0",87,26.116,1600387200.0,7
0,"3.839,0",87,26.116,1600388100.0,7
0,"3.839,0",87,26.116,1600389000.0,7
0,"3.839,0",87,26.116,1600389900.0,7
0,"3.839,0",87,26.116,1600390800.0,7
0,"3.839,0",87,26.116,1600391700.0,7
0,"3.839,0",87,26.116,1600392600.0,7
0,"3.839,0",87,26.116,1600393500.0,7
0,"3.839,0",87,26.116,1600394400.0,7
0,"3.839,0",87,26.116,1600395300.0,7
0,"3.839,0",87,26.116,1600396200.0,7
0,"3.839,0",87,26.116,1600397100.0,7
0,"3.839,0",87,26.116,1600398000.0,7
0,"3.839,0",87,26.116,1600398900.0,7
0,"3.839,0",87,26.116,1600399800.0,7
0,"3.839,0",87,26.116,1600400700.0,7
0,"4.103,1",87,27.912,1600401600.0,7
0,"4.103,1",87,27.912,1600402500.0,7
0,"4.103,1",87,27.912,1600403400.0,7
0,"4.103,1",87,27.912,1600404300.0,7
0,"4.103,1",87,27.912,1600405200.0,7
0,"4.103,1",87,27.912,1600406100.0,7
0,"4.103,1",87,27.912,1600407000.0,7
0,"4.103,1",87,27.912,1600407900.0,7
0,"4.103,1",87,27.912,1600408800.0,7
0,"4.103,1",87,27.912,1600409700.0,7
0,"4.103,1",87,27.912,1600410600.0,7
0,"4.103,1",87,27.912,1600411500.0,7
0,"4.103,1",87,27.912,1600412400.0,7
0,"4.103,1",87,27.912,1600413300.0,7
0,"4.103,1",87,27.912,1600414200.0,7
0,"4.103,1",87,27.912,1600415100.0,7
0,"4.103,1",87,27.912,1600416000.0,7
0,"4.103,1",87,27.912,1600416900.0,7
0,"4.103,1",87,27.912,1600417800.0,7
0,"4.103,1",87,27.912,1600418700.0,7
0,"4.103,1",87,27.912,1600419600.0,7
0,"4.103,1",87,27.912,1600420500.0,7
0,"4.103,1",87,27.912,1600421400.0,7
0,"4.103,1",87,27.912,1600422300.0,7
0,"4.103,1",87,27.912,1600423200.0,7
0,"4.103,1",87,27.912,1600424100.0,7
0,"4.103,1",87,27.912,1600425000.0,7
0,"4.103,1",87,27.912,1600425900.0,7
0,"4.103,1",87,27.912,1600426800.0,7
0,"4.103,1",87,27.912,1600427700.0,7
0,"4.103,1",87,27.912,1600428600.0,7
0,"4.103,1",87,27.912,1600429500.0,7
0,"4.103,1",87,27.912,1600430400.0,7
0,"4.103,1",87,27.912,1600431300.0,7
0,"4.103,1",87,27.912,1600432200.0,7
0,"4.103,1",87,27.912,1600433100.0,7
0,"4.103,1",87,27.912,1600434000.0,7
0,"4.103,1",87,27.912,1600434900.0,7
0,"4.103,1",87,27.912,1600435800.0,7
0,"4.103,1",87,27.912,1600436700.0,7
0,"4.103,1",87,27.912,1600437600.0,7
0,"4.103,1",87,27.912,1600438500.0,7
0,"4.103,1",87,27.912,1600439400.0,7
0,"4.103,1",87,27.912,1600440300.0,7
0,"4.103,1",87,27.912,1600441200.0,7
0,"4.103,1",87,27.912,1600442100.0,7
0,"4.103,1",87,27.912,1600443000.0,7
0,"4.103,1",87,27.912,1600443900.0,7
0,"4.103,1",87,27.912,1600444800.0,7
0,"4.103,1",87,27.912,1600445700.0,7
0,"4.103,1",87,27.912,1600446600.0,7
0,"4.103,1",87,27.912,1600447500.0,7
0,"4.103,1",87,27.912,1600448400.0,7
0,"4.103,1",87,27.912,1600449300.0,7
0,"4.103,1",87,27.912,1600450200.0,7
0,"4.103,1",87,27.912,1600451100.0,7
0,"4.103,1",87,27.912,1600452000.0,7
0,"4.103,1",87,27.912,1600452900.0,7
0,"4.103,1",87,27.912,1600453800.0,7
0,"4.103,1",87,27.912,1600454700.0,7
0,"4.103,1",87,27.912,1600455600.0,7
0,"4.103,1",87,27.912,1600456500.0,7
0,"4.103,1",87,27.912,1600457400.0,7
0,"4.103,1",87,27.912,1600458300.0,7
0,"4.103,1",87,27.912,1600459200.0,7
0,"4.103,1",87,27.912,1600460100.0,7
0,"4.103,1",87,27.912,1600461000.0,7
0,"4.103,1",87,27.912,1600461900.0,7
0,"4.103,1",87,27.912,1600462800.0,7
0,"4.103,1",87,27.912,1600463700.0,7
0,"4.103,1",87,27.912,1600464600.0,7
0,"4.103,1",87,27.912,1600465500.0,7
0,"4.103,1",87,27.912,1600466400.0,7
0,"4.103,1",87,27.912,1600467300.0,7
0,"4.103,1",87,27.912,1600468200.0,7
0,"4.103,1",87,27.912,1600469100.0,7
0,"4.103,1",87,27.912,1600470000.0,7
0,"4.103,1",87,27.912,1600470900.0,7
0,"4.103,1",87,27.912,1600471800.0,7
0,"4.103,1",87,27.912,1600472700.0,7
0,"4.103,1",87,27.912,1600473600.0,7
0,"4.103,1",87,27.912,1600474500.0,7
0,"4.103,1",87,27.912,1600475400.0,7
0,"4.103,1",87,27.912,1600476300.0,7
0,"4.103,1",87,27.912,1600477200.0,7
0,"4.103,1",87,27.912,1600478100.0,7
0,"4.103,1",87,27.912,1600479000.0,7
0,"4.103,1",87,27.912,1600479900.0,7
0,"4.103,1",87,27.912,1600480800.0,7
0,"4.103,1",87,27.912,1600481700.0,7
0,"4.103,1",87,27.912,1600482600.0,7
0,"4.103,1",87,27.912,1600483500.0,7
0,"4.103,1",87,27.912,1600484400.0,7
0,"4.103,1",87,27.912,1600485300.0,7
0,"4.103,1",87,27.912,1600486200.0,7
0,"4.103,1",87,27.912,1600487100.0,7
0,"4.456,7",89,30.318,1600488000.0,7
0,"4.456,7",89,30.318,1600488900.0,7
0,"4.456,7",89,30.318,1600489800.0,7
0,"4.456,7",89,30.318,1600490700.0,7
0,"4.456,7",89,30.318,1600491600.0,7
0,"4.456,7",89,30.318,1600492500.0,7
0,"4.456,7",89,30.318,1600493400.0,7
0,"4.456,7",89,30.318,1600494300.0,7
0,"4.456,7",89,30.318,1600495200.0,7
0,"4.456,7",89,30.318,1600496100.0,7
0,"4.456,7",89,30.318,1600497000.0,7
0,"4.456,7",89,30.318,1600497900.0,7
0,"4.456,7",89,30.318,1600498800.0,7
0,"4.456,7",89,30.318,1600499700.0,7
0,"4.456,7",89,30.318,1600500600.0,7
0,"4.456,7",89,30.318,1600501500.0,7
0,"4.456,7",89,30.318,1600502400.0,7
0,"4.456,7",89,30.318,1600503300.0,7
0,"4.456,7",89,30.318,1600504200.0,7
0,"4.456,7",89,30.318,1600505100.0,7
0,"4.456,7",89,30.318,1600506000.0,7
0,"4.456,7",89,30.318,1600506900.0,7
0,"4.456,7",89,30.318,1600507800.0,7
0,"4.456,7",89,30.318,1600508700.0,7
0,"4.456,7",89,30.318,1600509600.0,7
0,"4.456,7",89,30.318,1600510500.0,7
0,"4.456,7",89,30.318,1600511400.0,7
0,"4.456,7",89,30.318,1600512300.0,7
0,"4.456,7",89,30.318,1600513200.0,7
0,"4.456,7",89,30.318,1600514100.0,7
0,"4.456,7",89,30.318,1600515000.0,7
0,"4.456,7",89,30.318,1600515900.0,7
0,"4.456,7",89,30.318,1600516800.0,7
0,"4.456,7",89,30.318,1600517700.0,7
0,"4.456,7",89,30.318,1600518600.0,7
0,"4.456,7",89,30.318,1600519500.0,7
0,"4.456,7",89,30.318,1600520400.0,7
0,"4.456,7",89,30.318,1600521300.0,7
0,"4.456,7",89,30.318,1600522200.0,7
0,"4.456,7",89,30.318,1600523100.0,7
0,"4.456,7",89,30.318,1600524000.0,7
0,"4.456,7",89,30.318,1600524900.0,7
0,"4.456,7",89,30.318,1600525800.0,7
0,"4.456,7",89,30.318,1600526700.0,7
0,"4.456,7",89,30.318,1600527600.0,7
0,"4.456,7",89,30.318,1600528500.0,7
0,"4.456,7",89,30.318,1600529400.0,7
0,"4.456,7",89,30.318,1600530300.0,7
0,"4.456,7",89,30.318,1600531200.0,7
0,"4.456,7",89,30.318,1600532100.0,7
0,"4.456,7",89,30.318,1600533000.0,7
0,"4.456,7",89,30.318,1600533900.0,7
0,"4.456,7",89,30.318,1600534800.0,7
0,"4.456,7",89,30.318,1600535700.0,7
0,"4.456,7",89,30.318,1600536600.0,7
0,"4.456,7",89,30.318,1600537500.0,7
0,"4.456,7",89,30.318,1600538400.0,7
0,"4.456,7",89,30.318,1600539300.0,7
0,"4.456,7",89,30.318,1600540200.0,7
0,"4.456,7",89,30.318,1600541100.0,7
0,"4.456,7",89,30.318,1600542000.0,7
0,"4.456,7",89,30.318,1600542900.0,7
0,"4.456,7",89,30.318,1600543800.0,7
0,"4.456,7",89,30.318,1600544700.0,7
0,"4.456,7",89,30.318,1600545600.0,7
0,"4.456,7",89,30.318,1600546500.0,7
0,"4.456,7",89,30.318,1600547400.0,7
0,"4.456,7",89,30.318,1600548300.0,7
0,"4.456,7",89,30.318,1600549200.0,7
0,"4.456,7",89,30.318,1600550100.0,7
0,"4.456,7",89,30.318,1600551000.0,7
0,"4.456,7",89,30.318,1600551900.0,7
0,"4.456,7",89,30.318,1600552800.0,7
0,"4.456,7",89,30.318,1600553700.0,7
0,"4.456,7",89,30.318,1600554600.0,7
0,"4.456,7",89,30.318,1600555500.0,7
0,"4.456,7",89,30.318,1600556400.0,7
0,"4.456,7",89,30.318,1600557300.0,7
0,"4.456,7",89,30.318,1600558200.0,7
0,"4.456,7",89,30.318,1600559100.0,7
0,"4.456,7",89,30.318,1600560000.0,7
0,"4.456,7",89,30.318,1600560900.0,7
0,"4.456,7",89,30.318,1600561800.0,7
0,"4.456,7",89,30.318,1600562700.0,7
0,"4.456,7",89,30.318,1600563600.0,7
0,"4.456,7",89,30.318,1600564500.0,7
0,"4.456,7",89,30.318,1600565400.0,7
0,"4.456,7",89,30.318,1600566300.0,7
0,"4.456,7",89,30.318,1600567200.0,7
0,"4.456,7",89,30.318,1600568100.0,7
0,"4.456,7",89,30.318,1600569000.0,7
0,"4.456,7",89,30.318,1600569900.0,7
0,"4.456,7",89,30.318,1600570800.0,7
0,"4.456,7",89,30.318,1600571700.0,7
0,"4.456,7",89,30.318,1600572600.0,7
0,"4.456,7",89,30.318,1600573500.0,7
0,"4.456,7",89,30.318,1600574400.0,7
0,"4.729,7",90,32.175,1600575300.0,7
0,"4.729,7",90,32.175,1600576200.0,7
0,"4.729,7",90,32.175,1600577100.0,7
0,"4.729,7",90,32.175,1600578000.0,7
0,"4.729,7",90,32.175,1600578900.0,7
0,"4.729,7",90,32.175,1600579800.0,7
0,"4.729,7",90,32.175,1600580700.0,7
0,"4.729,7",90,32.175,1600581600.0,7
0,"4.729,7",90,32.175,1600582500.0,7
0,"4.729,7",90,32.175,1600583400.0,7
0,"4.729,7",90,32.175,1600584300.0,7
0,"4.729,7",90,32.175,1600585200.0,7
0,"4.729,7",90,32.175,1600586100.0,7
0,"4.729,7",90,32.175,1600587000.0,7
0,"4.729,7",90,32.175,1600587900.0,7
0,"4.729,7",90,32.175,1600588800.0,7
0,"4.729,7",90,32.175,1600589700.0,7
0,"4.729,7",90,32.175,1600590600.0,7
0,"4.729,7",90,32.175,1600591500.0,7
0,"4.729,7",90,32.175,1600592400.0,7
0,"4.729,7",90,32.175,1600593300.0,7
0,"4.729,7",90,32.175,1600594200.0,7
0,"4.729,7",90,32.175,1600595100.0,7
0,"4.729,7",90,32.175,1600596000.0,7
0,"4.729,7",90,32.175,1600596900.0,7
0,"4.729,7",90,32.175,1600597800.0,7
0,"4.729,7",90,32.175,1600598700.0,7
0,"4.729,7",90,32.175,1600599600.0,7
0,"4.729,7",90,32.175,1600600500.0,7
0,"4.729,7",90,32.175,1600601400.0,7
0,"4.729,7",90,32.175,1600602300.0,7
0,"4.729,7",90,32.175,1600603200.0,7
0,"4.729,7",90,32.175,1600604100.0,7
0,"4.729,7",90,32.175,1600605000.0,7
0,"4.729,7",90,32.175,1600605900.0,7
0,"4.729,7",90,32.175,1600606800.0,7
0,"4.729,7",90,32.175,1600607700.0,7
0,"4.729,7",90,32.175,1600608600.0,7
0,"4.729,7",90,32.175,1600609500.0,7
0,"4.729,7",90,32.175,1600610400.0,7
0,"4.729,7",90,32.175,1600611300.0,7
0,"4.729,7",90,32.175,1600612200.0,7
0,"4.729,7",90,32.175,1600613100.0,7
0,"4.729,7",90,32.175,1600614000.0,7
0,"4.729,7",90,32.175,1600614900.0,7
0,"4.729,7",90,32.175,1600617600.0,7
0,"4.729,7",90,32.175,1600619400.0,7
0,"4.729,7",90,32.175,1600620300.0,7
0,"4.729,7",90,32.175,1600621200.0,7
0,"4.729,7",90,32.175,1600622100.0,7
0,"4.729,7",90,32.175,1600623000.0,7
0,"4.729,7",90,32.175,1600623900.0,7
0,"4.729,7",90,32.175,1600624800.0,7
0,"4.729,7",90,32.175,1600625700.0,7
0,"4.729,7",90,32.175,1600626600.0,7
0,"4.729,7",90,32.175,1600627500.0,7
0,"4.729,7",90,32.175,1600628400.0,7
0,"4.729,7",90,32.175,1600629300.0,7
0,"4.729,7",90,32.175,1600630200.0,7
0,"4.729,7",90,32.175,1600631100.0,7
0,"4.729,7",90,32.175,1600632000.0,7
0,"4.729,7",90,32.175,1600632900.0,7
0,"4.729,7",90,32.175,1600633800.0,7
0,"4.729,7",90,32.175,1600634700.0,7
0,"4.729,7",90,32.175,1600635600.0,7
0,"4.729,7",90,32.175,1600636500.0,7
0,"4.729,7",90,32.175,1600637400.0,7
0,"4.729,7",90,32.175,1600638300.0,7
0,"4.729,7",90,32.175,1600639200.0,7
0,"4.729,7",90,32.175,1600640100.0,7
0,"4.729,7",90,32.175,1600641000.0,7
0,"4.729,7",90,32.175,1600641900.0,7
0,"4.729,7",90,32.175,1600642800.0,7
0,"4.729,7",90,32.175,1600643700.0,7
0,"4.729,7",90,32.175,1600644600.0,7
0,"4.729,7",90,32.175,1600645500.0,7
0,"4.729,7",90,32.175,1600646400.0,7
0,"4.729,7",90,32.175,1600647300.0,7
0,"4.729,7",90,32.175,1600648200.0,7
0,"4.729,7",90,32.175,1600649100.0,7
0,"4.729,7",90,32.175,1600650000.0,7
0,"4.729,7",90,32.175,1600650900.0,7
0,"4.729,7",90,32.175,1600651800.0,7
0,"4.729,7",90,32.175,1600652700.0,7
0,"4.729,7",90,32.175,1600653600.0,7
0,"4.729,7",90,32.175,1600654500.0,7
0,"4.729,7",90,32.175,1600655400.0,7
0,"4.729,7",90,32.175,1600656300.0,7
0,"4.729,7",90,32.175,1600657200.0,7
0,"4.729,7",90,32.175,1600658100.0,7
0,"4.729,7",90,32.175,1600659000.0,7
0,"4.729,7",90,32.175,1600659900.0,7
0,"4.729,7",90,32.175,1600660800.0,7
0,"4.729,7",90,32.175,1600661700.0,7
0,"5.167,9",90,35.156,1600662600.0,7
0,"5.167,9",90,35.156,1600663500.0,7
0,"5.167,9",90,35.156,1600664400.0,7
0,"5.167,9",90,35.156,1600665300.0,7
0,"5.167,9",90,35.156,1600666200.0,7
0,"5.167,9",90,35.156,1600667100.0,7
0,"5.167,9",90,35.156,1600668000.0,7
0,"5.167,9",90,35.156,1600668900.0,7
0,"5.167,9",90,35.156,1600669800.0,7
0,"5.167,9",90,35.156,1600670700.0,7
0,"5.167,9",90,35.156,1600671600.0,7
0,"5.167,9",90,35.156,1600672500.0,7
0,"5.167,9",90,35.156,1600673400.0,7
0,"5.167,9",90,35.156,1600674300.0,7
0,"5.167,9",90,35.156,1600675200.0,7
0,"5.167,9",90,35.156,1600676100.0,7
0,"5.167,9",90,35.156,1600677000.0,7
0,"5.167,9",90,35.156,1600677900.0,7
0,"5.167,9",90,35.156,1600678800.0,7
0,"5.167,9",90,35.156,1600679700.0,7
0,"5.167,9",90,35.156,1600680600.0,7
0,"5.167,9",90,35.156,1600681500.0,7
0,"5.167,9",90,35.156,1600682400.0,7
0,"5.167,9",90,35.156,1600683300.0,7
0,"5.167,9",90,35.156,1600684200.0,7
0,"5.167,9",90,35.156,1600685100.0,7
0,"5.167,9",90,35.156,1600686000.0,7
0,"5.167,9",90,35.156,1600686900.0,7
0,"5.167,9",90,35.156,1600687800.0,7
0,"5.167,9",90,35.156,1600688700.0,7
0,"5.167,9",90,35.156,1600689600.0,7
0,"5.167,9",90,35.156,1600690500.0,7
0,"5.167,9",90,35.156,1600691400.0,7
0,"5.167,9",90,35.156,1600692300.0,7
0,"5.167,9",90,35.156,1600693200.0,7
0,"5.167,9",90,35.156,1600694100.0,7
0,"5.167,9",90,35.156,1600695000.0,7
0,"5.167,9",90,35.156,1600695900.0,7
0,"5.167,9",90,35.156,1600696800.0,7
0,"5.167,9",90,35.156,1600697700.0,7
0,"5.167,9",90,35.156,1600698600.0,7
0,"5.167,9",90,35.156,1600699500.0,7
0,"5.167,9",90,35.156,1600700400.0,7
0,"5.167,9",90,35.156,1600701300.0,7
0,"5.167,9",90,35.156,1600702200.0,7
0,"5.167,9",90,35.156,1600703100.0,7
0,"5.167,9",90,35.156,1600704000.0,7
0,"5.167,9",90,35.156,1600704900.0,7
0,"5.167,9",90,35.156,1600705800.0,7
0,"5.167,9",90,35.156,1600706700.0,7
0,"5.167,9",90,35.156,1600707600.0,7
0,"5.167,9",90,35.156,1600708500.0,7
0,"5.167,9",90,35.156,1600709400.0,7
0,"5.167,9",90,35.156,1600710300.0,7
0,"5.167,9",90,35.156,1600711200.0,7
0,"5.167,9",90,35.156,1600712100.0,7
0,"5.167,9",90,35.156,1600713000.0,7
0,"5.167,9",90,35.156,1600713900.0,7
0,"5.167,9",90,35.156,1600714800.0,7
0,"5.167,9",90,35.156,1600715700.0,7
0,"5.167,9",90,35.156,1600716600.0,7
0,"5.167,9",90,35.156,1600717500.0,7
0,"5.167,9",90,35.156,1600718400.0,7
0,"5.167,9",90,35.156,1600719300.0,7
0,"5.167,9",90,35.156,1600720200.0,7
0,"5.167,9",90,35.156,1600721100.0,7
0,"5.167,9",90,35.156,1600722000.0,7
0,"5.167,9",90,35.156,1600722900.0,7
0,"5.167,9",90,35.156,1600723800.0,7
0,"5.167,9",90,35.156,1600724700.0,7
0,"5.167,9",90,35.156,1600725600.0,7
0,"5.167,9",90,35.156,1600726500.0,7
0,"5.167,9",90,35.156,1600727400.0,7
0,"5.167,9",90,35.156,1600728300.0,7
0,"5.167,9",90,35.156,1600729200.0,7
0,"5.167,9",90,35.156,1600730100.0,7
0,"5.167,9",90,35.156,1600731000.0,7
0,"5.167,9",90,35.156,1600731900.0,7
0,"5.167,9",90,35.156,1600732800.0,7
0,"5.167,9",90,35.156,1600733700.0,7
0,"5.167,9",90,35.156,1600734600.0,7
0,"5.167,9",90,35.156,1600735500.0,7
0,"5.167,9",90,35.156,1600736400.0,7
0,"5.167,9",90,35.156,1600737300.0,7
0,"5.167,9",90,35.156,1600738200.0,7
0,"5.167,9",90,35.156,1600739100.0,7
0,"5.167,9",90,35.156,1600740000.0,7
0,"5.167,9",90,35.156,1600740900.0,7
0,"5.167,9",90,35.156,1600741800.0,7
0,"5.167,9",90,35.156,1600742700.0,7
0,"5.167,9",90,35.156,1600743600.0,7
0,"5.167,9",90,35.156,1600744500.0,7
0,"5.167,9",90,35.156,1600745400.0,7
0,"5.167,9",90,35.156,1600746300.0,7
0,"5.167,9",90,35.156,1600747200.0,7
0,"5.167,9",90,35.156,1600748100.0,7
0,"5.167,9",90,35.156,1600749000.0,7
0,"5.509,0",90,37.476,1600749900.0,7
0,"5.509,0",90,37.476,1600750800.0,7
0,"5.509,0",90,37.476,1600751700.0,7
0,"5.509,0",90,37.476,1600752600.0,7
0,"5.509,0",90,37.476,1600753500.0,7
0,"5.509,0",90,37.476,1600754400.0,7
0,"5.509,0",90,37.476,1600755300.0,7
0,"5.509,0",90,37.476,1600756200.0,7
0,"5.509,0",90,37.476,1600757100.0,7
0,"5.509,0",90,37.476,1600758000.0,7
0,"5.509,0",90,37.476,1600758900.0,7
0,"5.509,0",90,37.476,1600759800.0,7
0,"5.509,0",90,37.476,1600760700.0,7
0,"5.509,0",90,37.476,1600761600.0,7
